units,name_plt,lat,lon,value,date,year,month,my_date,mean,size
MMBtu,Conemaugh,40.3842,-79.0611,8662413,2009-06-01,2009,6,2009.4166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10444662,2009-05-01,2009,5,2009.3333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,8542846,2009-04-01,2009,4,2009.25,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10697062,2009-03-01,2009,3,2009.1666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9203520,2009-02-01,2009,2,2009.0833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11587400,2009-01-01,2009,1,2009,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9187934,2008-12-01,2008,12,2008.9166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,5513110,2008-11-01,2008,11,2008.8333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,5761992,2008-10-01,2008,10,2008.75,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,4927158,2008-09-01,2008,9,2008.6666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11777568,2008-08-01,2008,8,2008.5833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11888652,2008-07-01,2008,7,2008.5,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11257636,2008-06-01,2008,6,2008.4166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10008652,2008-05-01,2008,5,2008.3333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,6407842,2008-04-01,2008,4,2008.25,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10156693,2008-03-01,2008,3,2008.1666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11094234,2008-02-01,2008,2,2008.0833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10828606,2008-01-01,2008,1,2008,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11361612,2007-12-01,2007,12,2007.9166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10002376,2007-11-01,2007,11,2007.8333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11445135,2007-10-01,2007,10,2007.75,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11621821,2007-09-01,2007,9,2007.6666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11770870,2007-08-01,2007,8,2007.5833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9640140,2007-07-01,2007,7,2007.5,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9848120,2007-06-01,2007,6,2007.4166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,5796230,2007-05-01,2007,5,2007.3333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9661519,2007-04-01,2007,4,2007.25,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9301525,2007-03-01,2007,3,2007.1666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10807628,2007-02-01,2007,2,2007.0833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11745033,2007-01-01,2007,1,2007,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10899286,2006-12-01,2006,12,2006.9166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11189233,2006-11-01,2006,11,2006.8333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11383955,2006-10-01,2006,10,2006.75,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10886441,2006-09-01,2006,9,2006.6666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11855775,2006-08-01,2006,8,2006.5833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11402231,2006-07-01,2006,7,2006.5,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11297956,2006-06-01,2006,6,2006.4166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11863470,2006-05-01,2006,5,2006.3333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11554296,2006-04-01,2006,4,2006.25,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11846447,2006-03-01,2006,3,2006.1666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9774011,2006-02-01,2006,2,2006.0833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11451067,2006-01-01,2006,1,2006,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9942440.39,2005-12-01,2005,12,2005.9166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11264296.32,2005-11-01,2005,11,2005.8333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,6039653.77,2005-10-01,2005,10,2005.75,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,5514308.31,2005-09-01,2005,9,2005.6666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11704241.88,2005-08-01,2005,8,2005.5833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11698106.82,2005-07-01,2005,7,2005.5,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10002709.3,2005-06-01,2005,6,2005.4166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11023390.37,2005-05-01,2005,5,2005.3333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11377195.98,2005-04-01,2005,4,2005.25,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11592912.22,2005-03-01,2005,3,2005.1666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9926813.19,2005-02-01,2005,2,2005.0833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11153398.32,2005-01-01,2005,1,2005,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11271533,2004-12-01,2004,12,2004.9166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9368708,2004-11-01,2004,11,2004.8333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9179417,2004-10-01,2004,10,2004.75,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11290501,2004-09-01,2004,9,2004.6666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11574240,2004-08-01,2004,8,2004.5833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11095707,2004-07-01,2004,7,2004.5,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10240371,2004-06-01,2004,6,2004.4166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,6483812,2004-05-01,2004,5,2004.3333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,7444955,2004-04-01,2004,4,2004.25,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11709932,2004-03-01,2004,3,2004.1666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11121964,2004-02-01,2004,2,2004.0833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10705076,2004-01-01,2004,1,2004,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10797384,2003-11-01,2003,11,2003.8333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10856026,2003-10-01,2003,10,2003.75,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10738004,2003-09-01,2003,9,2003.6666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11363861,2003-08-01,2003,8,2003.5833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,8741487,2003-07-01,2003,7,2003.5,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,8759449,2003-06-01,2003,6,2003.4166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,9275685,2003-05-01,2003,5,2003.3333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11384639,2003-04-01,2003,4,2003.25,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11821015,2003-03-01,2003,3,2003.1666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10713289,2003-02-01,2003,2,2003.0833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11641631,2003-01-01,2003,1,2003,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11719939,2002-12-01,2002,12,2002.9166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,7758214,2002-11-01,2002,11,2002.8333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,4949769,2002-10-01,2002,10,2002.75,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,7737253,2002-09-01,2002,9,2002.6666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11515612,2002-08-01,2002,8,2002.5833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,12462333,2002-07-01,2002,7,2002.5,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10661479,2002-06-01,2002,6,2002.4166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,12730761,2002-05-01,2002,5,2002.3333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,12788652,2002-04-01,2002,4,2002.25,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,13079182,2002-03-01,2002,3,2002.1666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11309471,2002-02-01,2002,2,2002.0833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,12133528,2002-01-01,2002,1,2002,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11240466,2001-12-01,2001,12,2001.9166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,5918885,2001-11-01,2001,11,2001.8333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,5703234,2001-10-01,2001,10,2001.75,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10593232,2001-09-01,2001,9,2001.6666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10317726,2001-08-01,2001,8,2001.5833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11793084,2001-07-01,2001,7,2001.5,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11618744,2001-06-01,2001,6,2001.4166666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10764395,2001-05-01,2001,5,2001.3333333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,11211998,2001-04-01,2001,4,2001.25,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10831426,2001-03-01,2001,3,2001.1666666666667,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10164972,2001-02-01,2001,2,2001.0833333333333,9407418.612212766,lg
MMBtu,Conemaugh,40.3842,-79.0611,10843011,2001-01-01,2001,1,2001,9407418.612212766,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,1321614,2020-08-01,2020,8,2020.5833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,3544084,2020-07-01,2020,7,2020.5,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,5850505,2020-06-01,2020,6,2020.4166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,4588231,2020-05-01,2020,5,2020.3333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,1256664,2020-04-01,2020,4,2020.25,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,5073500,2020-03-01,2020,3,2020.1666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,3855137,2020-02-01,2020,2,2020.0833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,6215068,2020-01-01,2020,1,2020,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8134966,2019-12-01,2019,12,2019.9166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,5763375,2019-11-01,2019,11,2019.8333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,4474488,2019-10-01,2019,10,2019.75,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,7534715,2019-09-01,2019,9,2019.6666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,5016477,2019-08-01,2019,8,2019.5833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8259315,2019-07-01,2019,7,2019.5,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,5469992,2019-06-01,2019,6,2019.4166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,997240,2019-05-01,2019,5,2019.3333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,4582729,2019-04-01,2019,4,2019.25,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,7622747,2019-03-01,2019,3,2019.1666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,6163362,2019-02-01,2019,2,2019.0833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8425134,2019-01-01,2019,1,2019,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,5181055,2018-12-01,2018,12,2018.9166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,747935,2018-11-01,2018,11,2018.8333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,1452793,2018-10-01,2018,10,2018.75,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,2093287,2018-09-01,2018,9,2018.6666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,6662938,2018-08-01,2018,8,2018.5833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,7145918,2018-07-01,2018,7,2018.5,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,5787683,2018-06-01,2018,6,2018.4166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,3473599,2018-05-01,2018,5,2018.3333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,3902066,2018-04-01,2018,4,2018.25,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,5706396,2018-03-01,2018,3,2018.1666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,5804031,2018-02-01,2018,2,2018.0833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,6983872,2018-01-01,2018,1,2018,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,7321856,2017-12-01,2017,12,2017.9166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,1945699,2017-11-01,2017,11,2017.8333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,4499083,2017-10-01,2017,10,2017.75,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,1624707,2017-09-01,2017,9,2017.6666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,4291679,2017-08-01,2017,8,2017.5833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,6720183,2017-07-01,2017,7,2017.5,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,5163929,2017-06-01,2017,6,2017.4166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,3316285,2017-05-01,2017,5,2017.3333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,3048317,2017-04-01,2017,4,2017.25,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,5408722,2017-03-01,2017,3,2017.1666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,4998756,2017-02-01,2017,2,2017.0833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,5624916,2017-01-01,2017,1,2017,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,7787150,2016-12-01,2016,12,2016.9166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,3390167,2016-11-01,2016,11,2016.8333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,2652642,2016-10-01,2016,10,2016.75,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,3803619,2016-09-01,2016,9,2016.6666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,9362715,2016-08-01,2016,8,2016.5833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8129093,2016-07-01,2016,7,2016.5,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,6255081,2016-06-01,2016,6,2016.4166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,4289564,2016-05-01,2016,5,2016.3333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,3917829,2016-04-01,2016,4,2016.25,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,4352332,2016-03-01,2016,3,2016.1666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,7029080,2016-02-01,2016,2,2016.0833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8706948,2016-01-01,2016,1,2016,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,6994937,2015-12-01,2015,12,2015.9166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,5148551,2015-11-01,2015,11,2015.8333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,4388172,2015-10-01,2015,10,2015.75,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,7152947,2015-09-01,2015,9,2015.6666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8506083,2015-08-01,2015,8,2015.5833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,7376738,2015-07-01,2015,7,2015.5,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8534149,2015-06-01,2015,6,2015.4166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,7153662,2015-05-01,2015,5,2015.3333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,7559063,2015-04-01,2015,4,2015.25,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,10255741,2015-03-01,2015,3,2015.1666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,10389815,2015-02-01,2015,2,2015.0833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,10404069,2015-01-01,2015,1,2015,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,9599648,2014-12-01,2014,12,2014.9166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,9743355,2014-11-01,2014,11,2014.8333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8984995,2014-10-01,2014,10,2014.75,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,7873540,2014-09-01,2014,9,2014.6666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,9852609,2014-08-01,2014,8,2014.5833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,9237087,2014-07-01,2014,7,2014.5,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11311776,2014-06-01,2014,6,2014.4166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,7035000,2014-05-01,2014,5,2014.3333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8336449,2014-04-01,2014,4,2014.25,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,12521279,2014-03-01,2014,3,2014.1666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11617228,2014-02-01,2014,2,2014.0833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11521021,2014-01-01,2014,1,2014,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8277024,2013-12-01,2013,12,2013.9166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,5439240,2013-11-01,2013,11,2013.8333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,7504954,2013-10-01,2013,10,2013.75,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,10200444,2013-09-01,2013,9,2013.6666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,10573072,2013-08-01,2013,8,2013.5833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,10358568,2013-07-01,2013,7,2013.5,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,9957386,2013-06-01,2013,6,2013.4166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8692272,2013-05-01,2013,5,2013.3333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8897667,2013-04-01,2013,4,2013.25,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,11487284,2013-03-01,2013,3,2013.1666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,9072169,2013-02-01,2013,2,2013.0833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,7619416,2013-01-01,2013,1,2013,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,9274441,2012-12-01,2012,12,2012.9166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,7816128,2012-11-01,2012,11,2012.8333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,7910198,2012-10-01,2012,10,2012.75,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8869297,2012-09-01,2012,9,2012.6666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,9404199,2012-08-01,2012,8,2012.5833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,10700205,2012-07-01,2012,7,2012.5,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8365009,2012-06-01,2012,6,2012.4166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,6216926,2012-05-01,2012,5,2012.3333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,6784756,2012-04-01,2012,4,2012.25,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8005437,2012-03-01,2012,3,2012.1666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8794392,2012-02-01,2012,2,2012.0833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,9953829,2012-01-01,2012,1,2012,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,9072795,2011-12-01,2011,12,2011.9166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,7638651,2011-11-01,2011,11,2011.8333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8421055,2011-10-01,2011,10,2011.75,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8535679,2011-09-01,2011,9,2011.6666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,9924547,2011-08-01,2011,8,2011.5833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,10131678,2011-07-01,2011,7,2011.5,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,10023062,2011-06-01,2011,6,2011.4166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,7316202,2011-05-01,2011,5,2011.3333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,5281865,2011-04-01,2011,4,2011.25,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,4708537,2011-03-01,2011,3,2011.1666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,5589593,2011-02-01,2011,2,2011.0833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,9467436,2011-01-01,2011,1,2011,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,10314372,2010-12-01,2010,12,2010.9166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8799310,2010-11-01,2010,11,2010.8333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8812986,2010-10-01,2010,10,2010.75,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,10051041,2010-09-01,2010,9,2010.6666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,9802933,2010-08-01,2010,8,2010.5833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,9955073,2010-07-01,2010,7,2010.5,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8845710,2010-06-01,2010,6,2010.4166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,6877768,2010-05-01,2010,5,2010.3333333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,7131915,2010-04-01,2010,4,2010.25,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8021268,2010-03-01,2010,3,2010.1666666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,10169728,2010-02-01,2010,2,2010.0833333333333,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,10880847,2010-01-01,2010,1,2010,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8788855,2009-12-01,2009,12,2009.9166666666667,8686103.499364406,lg
MMBtu,Homer City Generating Station,40.512825,-79.196107,8551760,2009-11-01,2009,11,2009.8333333333333,8686103.499364406,lg
